Book ID,Sale Date,ISBN,Discount,ItemID,OrderID,First Name,Last Name,Birthday,Country of Residence,Hrs Writing per Day,Title,AuthID,Format,PubID,Publication Date,Pages,Print Run Size (k),Price,Publishing House,City,State,Country,Year Established,Marketing Spend,Number of Awards Won (avg only),Number of Months Checked Out,Total Checkouts,Genre,SeriesID,Volume Number,Staff Comment,Series Name,Planned Volumes,Book Tour Events,Average Rating,Number of Reviewers,Number of Reviews
TM925,25/08/2193,989-28-79-13801-1,,107255-25-163,107255-32011,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TM925,25/08/2193,989-28-79-71565-6,,107255-50-7412,107255-32012,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Hardcover,ESP,25/02/2183,819,25,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
PP866,25/08/2193,989-28-79-23023-4,,107255-89-170,107255-32013,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
TM925,25/08/2193,989-28-79-91028-0,,107255-39-450,107255-32014,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Trade paperback,ESP,14/04/2186,784,50,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TT773,25/08/2193,989-28-79-26824-4,,107255-61-9096,107255-32015,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
PP866,25/08/2193,989-28-79-23023-4,,107255-83-9815,107255-32016,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
TM925,25/08/2193,989-28-79-13801-1,,107255-56-4149,107255-32017,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TT773,25/08/2193,989-28-79-26824-4,,107255-74-8444,107255-32018,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
BB194,25/08/2193,989-28-79-68089-3,0.05,107255-16-6758,107255-32019,Arthur,McCrumb,13/03/2148,New Zealand,3,Ballinby Boys,AM329,Hardcover,ESP,18/05/2179,401,10,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,328,SciFi/Fantasy,,,What? Disaster. Where? The stars. When? Now. Who? The Ballinby Boys. How? You'll have to turn the page to find out…,,,,3.740395809,859,859
TT773,25/08/2193,989-28-79-51397-9,,107255-71-2401,107255-32020,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Hardcover,ESP,28/08/2187,292,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
PP866,25/08/2193,989-28-79-23023-4,,107255-2-9253,107255-32021,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
RR774,25/08/2193,989-28-79-74374-1,,107255-15-1694,107255-32022,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
TM925,25/08/2193,989-28-79-91028-0,,107255-28-3580,107255-32023,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Trade paperback,ESP,14/04/2186,784,50,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
RR774,25/08/2193,989-28-79-74374-1,,107255-43-9489,107255-32024,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
TT773,25/08/2193,989-28-79-26824-4,,107255-80-8332,107255-32025,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
TT773,25/08/2193,989-28-79-51397-9,,107255-68-6553,107255-32026,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Hardcover,ESP,28/08/2187,292,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
PP866,25/08/2193,989-28-79-23023-4,,107255-84-1694,107255-32027,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
TM925,25/08/2193,989-28-79-13801-1,,107255-12-9579,107255-32028,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
PP866,25/08/2193,989-28-79-40897-8,,107255-99-8763,107255-32029,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Hardcover,ESP,20/02/2187,656,32,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
TM925,25/08/2193,989-28-79-13801-1,,107255-32-6499,107255-32030,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
RR774,25/08/2193,989-28-79-74374-1,,107255-59-7015,107255-32031,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
BB194,25/08/2193,989-28-79-68089-3,0.05,107255-79-6161,107255-32032,Arthur,McCrumb,13/03/2148,New Zealand,3,Ballinby Boys,AM329,Hardcover,ESP,18/05/2179,401,10,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,328,SciFi/Fantasy,,,What? Disaster. Where? The stars. When? Now. Who? The Ballinby Boys. How? You'll have to turn the page to find out…,,,,3.740395809,859,859
RR774,25/08/2193,989-28-79-74374-1,,107255-81-6101,107255-32033,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
ST303,25/08/2193,989-28-79-16808-7,,107255-60-686,107255-32034,Robert,Plimpton,11/11/2160,Canada,13,"Soft, Pliable Truth",RP438,Trade paperback,ESP,18/05/2190,458,11,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,56,SciFi/Fantasy,,,,,,,2.893376414,619,619
RR774,25/08/2193,989-28-79-74374-1,,107255-68-1972,107255-32035,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
BB194,25/08/2193,989-28-79-68089-3,0.05,107255-79-1486,107255-32036,Arthur,McCrumb,13/03/2148,New Zealand,3,Ballinby Boys,AM329,Hardcover,ESP,18/05/2179,401,10,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,328,SciFi/Fantasy,,,What? Disaster. Where? The stars. When? Now. Who? The Ballinby Boys. How? You'll have to turn the page to find out…,,,,3.740395809,859,859
BB194,25/08/2193,989-28-79-68089-3,0.05,107255-72-3990,107255-32037,Arthur,McCrumb,13/03/2148,New Zealand,3,Ballinby Boys,AM329,Hardcover,ESP,18/05/2179,401,10,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,328,SciFi/Fantasy,,,What? Disaster. Where? The stars. When? Now. Who? The Ballinby Boys. How? You'll have to turn the page to find out…,,,,3.740395809,859,859
TM925,25/08/2193,989-28-79-91028-0,,107255-55-8459,107255-32038,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Trade paperback,ESP,14/04/2186,784,50,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
RR774,25/08/2193,989-28-79-74374-1,,107255-58-3679,107255-32039,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
PP866,25/08/2193,989-28-79-23023-4,,107255-33-5071,107255-32040,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
RR774,25/08/2193,989-28-79-74374-1,,107255-32-7466,107255-32041,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
PP866,25/08/2193,989-28-79-23023-4,,107255-58-4715,107255-32042,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
TM925,25/08/2193,989-28-79-91028-0,,107255-70-4194,107255-32043,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Trade paperback,ESP,14/04/2186,784,50,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
PP866,25/08/2193,989-28-79-23023-4,,107255-79-8119,107255-32044,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
TT773,25/08/2193,989-28-79-26824-4,,107255-19-3989,107255-32045,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
TM925,25/08/2193,989-28-79-13801-1,,107255-9-7038,107255-32046,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
RR774,25/08/2193,989-28-79-74374-1,,107255-58-8991,107255-32047,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
RR774,25/08/2193,989-28-79-74374-1,,107255-99-7338,107255-32048,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
RR774,25/08/2193,989-28-79-74374-1,,107255-81-624,107255-32049,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
TM925,25/08/2193,989-28-79-13801-1,,107255-57-8723,107255-32050,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
PP866,25/08/2193,989-28-79-23023-4,,107255-75-2562,107255-32051,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
BB194,25/08/2193,989-28-79-68089-3,0.05,107255-36-3556,107255-32052,Arthur,McCrumb,13/03/2148,New Zealand,3,Ballinby Boys,AM329,Hardcover,ESP,18/05/2179,401,10,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,328,SciFi/Fantasy,,,What? Disaster. Where? The stars. When? Now. Who? The Ballinby Boys. How? You'll have to turn the page to find out…,,,,3.740395809,859,859
TT773,25/08/2193,989-28-79-26824-4,,107255-70-192,107255-32053,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
TM925,25/08/2193,989-28-79-13801-1,,107255-69-5119,107255-32054,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TM925,25/08/2193,989-28-79-13801-1,,107255-24-9158,107255-32055,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
PP866,25/08/2193,989-28-79-40897-8,,107255-51-4611,107255-32056,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Hardcover,ESP,20/02/2187,656,32,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
RR774,25/08/2193,989-28-79-74374-1,,107255-53-4287,107255-32057,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
TM925,25/08/2193,989-28-79-91028-0,,107255-52-3482,107255-32058,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Trade paperback,ESP,14/04/2186,784,50,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
RR774,25/08/2193,989-28-79-74374-1,,107255-99-2390,107255-32059,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
TM925,25/08/2193,989-28-79-13801-1,,107255-2-136,107255-32060,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TM925,25/08/2193,989-28-79-13801-1,,107255-30-3644,107255-32061,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
